Gene,B_Cells,CAF1A,CAF1B,CAF2A,CAF2B,CD4_T_Cells,CD8_T_Cells,Endothelial,Epithelial_Basal,Epithelial_Basal_Cycling,Epithelial_Luminal_Mature,Myeloid,Myoepithelial,Plasma_Cells,T_Cells_Cycling,T_Regs
EPHB6,0.0028,0.0007,0.0026,0.0083,0.0013,0.0095,0.0027,0.0001,0.0029,0.0041,0.0005,0.0013,0.009,0.0001,0.0051,0.0087
EPOR,0.0022,0.0004,0.0032,0.0069,0.0061,0.0041,0.007,0.0029,0.0003,0.0061,0.0005,0.0054,0.0014,0.0007,0.0093,0.0036
ERBB2,0.0,0.0025,0.0043,0.0003,0.0003,0.0,0.0001,0.0001,0.0123,0.0163,0.2008,0.0,0.0078,0.0001,0.0,0.0
ERBB3,0.0,0.0001,0.0042,0.0,0.0001,0.0,0.0,0.0,0.0241,0.0136,0.4253,0.0,0.0002,0.0001,0.0,0.0
ERBB4,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0036,0.0034,0.3775,0.0,0.0,0.0,0.0,0.0
ESAM,0.0001,0.0,0.0,0.1191,0.1948,0.0,0.0,0.7069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11R,0.0003,0.0001,0.0,0.0003,0.0,0.0002,0.0003,0.0299,0.0231,0.0318,0.0585,0.003,0.0018,0.0005,0.0004,0.0003
F2R,0.0,0.1389,0.2263,0.0023,0.0137,0.002,0.0166,0.0284,0.0001,0.0026,0.0,0.0,0.0007,0.0001,0.0115,0.0015
F2RL1,0.0,0.0048,0.0,0.0,0.0002,0.0007,0.0,0.0,0.001,0.0037,0.0129,0.0002,0.008,0.0,0.0,0.0
F2RL2,0.0,0.0582,0.0627,0.0,0.0009,0.0,0.0002,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0001,0.0001
F2RL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1114,0.0003,0.0005,0.0,0.0,0.0011,0.0,0.0,0.0
F3,0.0,0.045,0.0061,0.0034,0.0071,0.0,0.0,0.0001,0.0015,0.005,0.022,0.0001,0.1619,0.0,0.0,0.0
FAP,0.0,0.3128,0.105,0.0003,0.0018,0.0,0.0,0.0045,0.0002,0.0062,0.0001,0.0,0.0002,0.0001,0.0,0.0
FAS,0.0007,0.0168,0.0161,0.0093,0.0122,0.0118,0.0146,0.0009,0.0007,0.0162,0.0009,0.0019,0.0178,0.0003,0.0633,0.056
FCER1A,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0594,0.0,0.001,0.0,0.0001
FCGR1A,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.6322,0.0,0.0,0.0,0.0
FGFR1,0.0002,0.078,0.1974,0.0054,0.0022,0.0002,0.0002,0.0185,0.0005,0.0269,0.0079,0.0018,0.0605,0.0001,0.0009,0.0002
FGFR2,0.0,0.0014,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0016,0.0008,0.003,0.0,0.0265,0.0,0.0,0.0
FGFR3,0.0001,0.0,0.0,0.0,0.0059,0.0,0.0,0.002,0.0003,0.0005,0.0,0.0,0.0003,0.0001,0.0,0.0
FGFR4,0.0,0.0015,0.0,0.0,0.0001,0.0,0.0,0.0,0.0248,0.0423,0.0004,0.0,0.0003,0.0002,0.0,0.0001
FGFRL1,0.0,0.0023,0.0005,0.0009,0.0002,0.0,0.0003,0.0001,0.0008,0.0059,0.0168,0.0001,0.001,0.0,0.0002,0.0002
FLT1,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.7454,0.0004,0.0007,0.0,0.0008,0.0,0.0,0.0001,0.0002
FLT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0048,0.0,0.0024,0.0001,0.0003
FLT4,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.1608,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
FPR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,0.4301,0.0,0.0,0.0,0.0003
FPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0884,0.0,0.0,0.0,0.0
FPR3,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0004,0.0,0.4782,0.0,0.0,0.0,0.0
FSHR,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXYD6,0.0,0.0283,0.1648,0.0061,0.1622,0.0,0.0,0.0055,0.0001,0.0003,0.0,0.0041,0.0595,0.0001,0.0001,0.0
FZD1,0.0,0.0552,0.0062,0.0012,0.0012,0.0,0.0,0.0001,0.0224,0.0202,0.0034,0.0039,0.0029,0.0,0.0,0.0
FZD10,0.0,0.0,0.0031,0.0154,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0
FZD2,0.0,0.0049,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0113,0.0009,0.0,0.0,0.0
FZD3,0.0006,0.0014,0.0021,0.0154,0.0013,0.0001,0.0001,0.0004,0.0027,0.0054,0.024,0.0,0.0042,0.0021,0.0004,0.0008
FZD4,0.0,0.0032,0.0071,0.0195,0.0129,0.0,0.0,0.2258,0.0004,0.0006,0.0014,0.0,0.0001,0.0,0.0,0.0
FZD5,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0006,0.0018,0.0041,0.0122,0.0003,0.0,0.0,0.0
FZD6,0.0001,0.0039,0.0001,0.0,0.0,0.0001,0.0001,0.0586,0.0044,0.0205,0.0054,0.0,0.0139,0.0002,0.0002,0.0002
FZD7,0.0,0.0165,0.0614,0.008,0.0046,0.0,0.0,0.0,0.0076,0.0069,0.0004,0.0,0.0178,0.0001,0.0,0.0
FZD8,0.0,0.0064,0.0012,0.0005,0.0004,0.0,0.0,0.0013,0.0015,0.006,0.0016,0.0,0.0044,0.0001,0.0,0.0
FZD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0003,0.0,0.0,0.0,0.0
GABBR2,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0024,0.0,0.0,0.0,0.0,0.0,0.0
GALR1,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALR2,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0006,0.0007,0.0055,0.0,0.0001,0.0001,0.0
GALR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
GCGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFRA1,0.0,0.0093,0.0231,0.0045,0.0036,0.0,0.0,0.0001,0.0012,0.0011,0.0062,0.0,0.0022,0.0,0.0,0.0
GFRA2,0.0,0.0013,0.001,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0004,0.0,0.0,0.0
GFRA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0053,0.0,0.0,0.0,0.0,0.0027,0.0
GFRA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHR,0.0,0.0009,0.0018,0.013,0.0084,0.0,0.0,0.0012,0.0003,0.0007,0.0001,0.0,0.0047,0.0,0.0,0.0
GHRHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHSR,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIPR,0.0,0.0,0.0,0.0,0.0,0.0004,0.0015,0.0,0.0002,0.0,0.0002,0.0001,0.0,0.0017,0.0015,0.0014
GJB2,0.0,0.2643,0.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0272,0.0,0.0001,0.0,0.0001,0.0,0.0
GLP1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0047,0.0105,0.0,0.0,0.0009,0.0,0.0,0.0
GLP2R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
GNRHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
GP1BA,0.0,0.0006,0.0022,0.001,0.003,0.0003,0.0,0.0008,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
GP1BB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
GPC1,0.0,0.0395,0.0034,0.006,0.0053,0.0001,0.0,0.0001,0.0069,0.115,0.0045,0.0001,0.0614,0.0,0.0006,0.0
GPC2,0.0002,0.001,0.0001,0.0,0.0006,0.0007,0.0001,0.0001,0.0075,0.0096,0.0003,0.0001,0.0007,0.0002,0.0004,0.0002
GPC4,0.0,0.0212,0.0364,0.0015,0.0004,0.0,0.0,0.0,0.0006,0.001,0.0012,0.0001,0.0042,0.0,0.0,0.0
GPC5,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0003,0.0
GPIHBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3578,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0
GPR1,0.0,0.0067,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0001,0.0,0.0,0.0
GPR135,0.0003,0.0001,0.0004,0.0015,0.0028,0.0,0.0001,0.0001,0.0001,0.0006,0.0,0.0,0.0003,0.0,0.0,0.0
GPR151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
GPR162,0.0,0.0005,0.0082,0.001,0.0066,0.0,0.0,0.0,0.0,0.0003,0.0202,0.003,0.0,0.0,0.0,0.0
GPR182,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR37,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0095,0.0057,0.0,0.0092,0.0001,0.0,0.0
GPR37L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0007,0.0003,0.0,0.0,0.0,0.0,0.0
GPR39,0.0,0.0,0.0,0.0003,0.0002,0.0,0.0,0.0,0.0017,0.0214,0.0205,0.0,0.0005,0.0,0.0,0.0
GPR56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0113,0.0,0.001,0.0
GRIN2C,0.0,0.0,0.0,0.0007,0.0016,0.0,0.0,0.0,0.0,0.0001,0.0,0.0013,0.0,0.0,0.0,0.0
GRIN2D,0.0,0.0014,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0036,0.0,0.0,0.0,0.0
GRM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0
GRM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0
GUCY2C,0.0354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUCY2D,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0025,0.0,0.0
GYPE,0.0007,0.0,0.0002,0.0,0.0027,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCRTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
HCRTR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0135,0.0,0.0,0.0
HFE,0.0003,0.0017,0.0033,0.0015,0.0015,0.0001,0.0,0.002,0.0007,0.0103,0.0069,0.0072,0.0004,0.0,0.0001,0.0
HFE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.003,0.0,0.0,0.0
HLA-F,0.0308,0.018,0.0017,0.013,0.0257,0.0591,0.0754,0.0398,0.014,0.021,0.0046,0.0259,0.0195,0.0053,0.1038,0.0762
HMMR,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.1544,0.0,0.0002,0.0004,0.0005,0.3012,0.0001
HRH4,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0006,0.0
HTR2A,0.0,0.0015,0.0302,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0
HTR2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFITM1,0.0116,0.1837,0.0441,0.07,0.1826,0.2214,0.235,0.2211,0.0009,0.002,0.0198,0.0203,0.0893,0.0123,0.1803,0.1233
IFNAR1,0.0087,0.0135,0.0099,0.0051,0.0209,0.0041,0.0035,0.0347,0.0208,0.0336,0.0201,0.0354,0.004,0.0182,0.009,0.0046
IFNAR2,0.0022,0.0078,0.0008,0.0018,0.0044,0.0138,0.0131,0.0149,0.0033,0.0097,0.0036,0.0253,0.0045,0.0817,0.0564,0.0512
IFNGR1,0.015,0.019,0.0892,0.0091,0.0287,0.0041,0.01,0.0546,0.0107,0.0188,0.0278,0.0723,0.0297,0.0005,0.0026,0.0026
IFNGR2,0.0195,0.0646,0.0102,0.0109,0.0108,0.0016,0.0001,0.0191,0.0357,0.0667,0.0312,0.2361,0.0136,0.011,0.0001,0.0006
IFNLR1,0.0078,0.0,0.0,0.0,0.0,0.0003,0.001,0.0,0.0002,0.0002,0.0,0.0006,0.0016,0.0061,0.0055,0.0018
IGF1R,0.0001,0.0167,0.0078,0.0019,0.002,0.0001,0.0,0.0043,0.0003,0.0013,0.159,0.0001,0.0282,0.0,0.0,0.0
IGF2R,0.0009,0.0081,0.0073,0.0063,0.0076,0.0016,0.0032,0.0146,0.0018,0.0147,0.0053,0.0214,0.001,0.0017,0.0072,0.0036
IGFLR1,0.0049,0.0,0.0,0.0,0.0,0.0068,0.0134,0.0001,0.0001,0.0002,0.0,0.0503,0.0,0.0131,0.0138,0.0338
IL10RA,0.0059,0.0,0.0,0.0006,0.0,0.0447,0.0688,0.0,0.0,0.0003,0.0,0.1536,0.0,0.0283,0.0496,0.083
IL10RB,0.0046,0.0099,0.0286,0.0033,0.0051,0.0036,0.0063,0.012,0.0029,0.0191,0.0046,0.0412,0.0016,0.0021,0.0185,0.0108
IL11RA,0.0001,0.0041,0.1039,0.0024,0.0047,0.0002,0.0001,0.0018,0.0003,0.0006,0.0003,0.0001,0.0049,0.0,0.0001,0.0
IL12RB1,0.0021,0.0,0.0,0.0,0.0002,0.0165,0.0311,0.0,0.0,0.0001,0.0,0.0062,0.0,0.001,0.0368,0.071
IL12RB2,0.0,0.0,0.0,0.0,0.0,0.0008,0.0044,0.0,0.0002,0.0006,0.0,0.0002,0.0001,0.0,0.0179,0.0613
IL13RA1,0.0023,0.0187,0.002,0.0099,0.0169,0.0,0.0,0.0095,0.0119,0.0266,0.0432,0.1017,0.016,0.0006,0.0,0.0001
IL13RA2,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.002,0.0002,0.1068,0.0,0.0001,0.0005,0.0,0.0001,0.0
IL15RA,0.0004,0.0483,0.01,0.0046,0.0033,0.0016,0.0016,0.0135,0.0068,0.0323,0.0001,0.0123,0.0025,0.004,0.0039,0.004
IL17RA,0.0011,0.0055,0.0031,0.001,0.0073,0.0279,0.0135,0.0049,0.0015,0.006,0.0017,0.0499,0.0032,0.0006,0.0212,0.0138
IL17RB,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0021,0.0139,0.0693,0.0,0.0,0.0,0.0001,0.0007
IL17RC,0.0,0.0113,0.0056,0.0056,0.0163,0.0,0.0001,0.0023,0.0239,0.0221,0.0162,0.0035,0.0215,0.0004,0.0001,0.0
IL18R1,0.0002,0.0011,0.0,0.0003,0.0005,0.0047,0.0053,0.0006,0.0,0.0,0.0,0.0001,0.0,0.0005,0.0357,0.0439
IL18RAP,0.0,0.0,0.0,0.0,0.0009,0.0003,0.0171,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0205,0.0016
IL1R1,0.0,0.1063,0.0033,0.0055,0.0053,0.0,0.0,0.0353,0.0028,0.0067,0.003,0.0006,0.0007,0.0,0.0004,0.0009
IL1R2,0.0,0.0003,0.0,0.0005,0.0003,0.0,0.0,0.0003,0.0004,0.0003,0.0004,0.0133,0.0002,0.0,0.0159,0.0666
IL1RAP,0.0003,0.0035,0.0009,0.0012,0.0069,0.0002,0.0004,0.0016,0.0015,0.0086,0.0003,0.0175,0.0126,0.0,0.0012,0.0004
IL1RAPL1,0.0,0.0,0.0045,0.0,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
IL1RL2,0.0,0.0006,0.0004,0.001,0.0002,0.0,0.0,0.0,0.0014,0.0044,0.0003,0.0003,0.0013,0.0,0.0,0.0
IL20RA,0.0,0.002,0.0006,0.0,0.0,0.0,0.0,0.0,0.0116,0.0153,0.2068,0.0,0.004,0.0001,0.0,0.0
IL20RB,0.0,0.0027,0.0,0.0017,0.0002,0.0,0.0,0.0,0.0008,0.0731,0.0,0.0001,0.0,0.0,0.0,0.0
IL21R,0.002,0.0,0.0,0.0,0.0,0.0107,0.0448,0.0,0.0,0.0,0.0,0.0043,0.0,0.0068,0.1197,0.093
IL22RA1,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0502,0.0,0.0,0.0
IL22RA2,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0037,0.0045,0.0,0.0001,0.0002,0.0,0.0001,0.0
IL23R,0.0003,0.0,0.0,0.0,0.0,0.0004,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0008,0.0037
IL27RA,0.0088,0.001,0.0004,0.0,0.0,0.058,0.0403,0.009,0.0131,0.0192,0.0037,0.0029,0.0122,0.0011,0.0618,0.0634
IL2RA,0.0009,0.0,0.0,0.0,0.0,0.0026,0.0006,0.0,0.0,0.0001,0.0,0.0498,0.0,0.0,0.0385,0.2479
IL2RB,0.0001,0.0001,0.0,0.0,0.0003,0.0143,0.1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.1457,0.1051
IL2RG,0.0495,0.0,0.0001,0.0,0.0,0.2626,0.3127,0.0012,0.0001,0.0,0.0,0.0084,0.0002,0.0138,0.3799,0.4458
IL31RA,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0091,0.0,0.0002,0.0,0.0,0.0,0.0
IL3RA,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.4416,0.0,0.0,0.0,0.0018,0.0,0.0079,0.0,0.0
IL4R,0.0436,0.0079,0.0016,0.0091,0.0079,0.0083,0.0091,0.012,0.0007,0.0026,0.0008,0.0217,0.0148,0.0005,0.0162,0.0211
IL5RA,0.0001,0.0,0.0,0.0,0.0,0.0004,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0289,0.0002,0.0002
IL6R,0.0002,0.0002,0.0006,0.0048,0.0001,0.0418,0.0008,0.0009,0.0006,0.0006,0.0064,0.0715,0.0035,0.0082,0.0014,0.02
IL6ST,0.0008,0.0374,0.0898,0.0137,0.0606,0.0146,0.0055,0.0909,0.002,0.0145,0.2374,0.0107,0.0187,0.0031,0.0083,0.0187
IL7R,0.0005,0.0024,0.0,0.0,0.0,1.0376,0.1943,0.0002,0.0,0.0008,0.0,0.0069,0.0003,0.0007,0.0231,0.1921
IL9R,0.0001,0.0,0.0,0.0,0.0,0.0005,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646,0.0014
INSR,0.0,0.0036,0.0197,0.0061,0.0013,0.0,0.0,0.3059,0.0027,0.0008,0.029,0.001,0.0009,0.0005,0.0,0.0
ITGA1,0.0,0.027,0.0124,0.0788,0.2555,0.0001,0.0082,0.0453,0.0,0.0,0.0,0.0,0.0015,0.0,0.0075,0.0
ITGA10,0.0,0.0005,0.0023,0.0,0.0,0.0,0.0,0.0083,0.0004,0.0097,0.0306,0.0,0.0132,0.0,0.0,0.0
ITGA11,0.0,0.2124,0.0099,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.0,0.0,0.0
ITGA2,0.0,0.0037,0.0,0.0,0.0001,0.0,0.0006,0.011,0.012,0.0934,0.0173,0.0,0.1463,0.0,0.0011,0.0002
ITGA2B,0.0,0.0016,0.0026,0.0,0.0,0.0,0.0,0.0005,0.0,0.0003,0.0,0.0001,0.0019,0.0001,0.0,0.0
ITGA3,0.0,0.0016,0.0001,0.0134,0.0078,0.0001,0.0001,0.0054,0.0029,0.0586,0.0127,0.0,0.0622,0.0002,0.0002,0.0002
ITGA4,0.0214,0.0013,0.0035,0.0003,0.0044,0.0374,0.0913,0.0001,0.0,0.0048,0.0,0.046,0.0,0.0036,0.1568,0.0679
ITGA5,0.0,0.103,0.0073,0.0028,0.008,0.0009,0.001,0.1315,0.0003,0.041,0.0016,0.009,0.0019,0.0001,0.0004,0.0003
ITGA6,0.0001,0.0001,0.0,0.0,0.0,0.0066,0.0009,0.2862,0.0358,0.0744,0.0016,0.001,0.0605,0.0087,0.0007,0.0002
ITGA7,0.0,0.0,0.0,0.1244,0.1793,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0
ITGA8,0.0,0.0006,0.0078,0.0561,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0075,0.0001,0.0
ITGA9,0.0,0.0042,0.0001,0.0,0.0,0.0,0.0,0.0713,0.0,0.0001,0.0002,0.0134,0.0039,0.0,0.0,0.0
ITGAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0002,0.0
ITGAE,0.0103,0.008,0.0051,0.0041,0.0063,0.0036,0.0515,0.0085,0.0082,0.0616,0.0114,0.0055,0.0052,0.0058,0.0983,0.0209
ITGAL,0.0026,0.0,0.0,0.0,0.0,0.0258,0.0619,0.0,0.0,0.0001,0.0,0.0175,0.0,0.0011,0.0536,0.0665
ITGAM,0.0003,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0,0.001,0.0,0.2193,0.0,0.0,0.002,0.0011
ITGAV,0.0002,0.0699,0.0167,0.0273,0.0278,0.0003,0.0007,0.0178,0.0032,0.0253,0.0467,0.0265,0.0047,0.0002,0.0015,0.0019
ITGAX,0.0011,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0009,0.0,0.2295,0.0,0.0,0.0027,0.0002
ITGB1,0.0028,0.185,0.1217,0.1107,0.2233,0.0163,0.0278,0.0994,0.0266,0.1126,0.0322,0.0248,0.1135,0.0029,0.057,0.0268
ITGB2,0.017,0.0003,0.0,0.0,0.0,0.0905,0.2268,0.0001,0.0008,0.0033,0.0,0.3996,0.0004,0.0008,0.2396,0.1354
ITGB3,0.0,0.0002,0.0002,0.003,0.0037,0.0,0.0,0.0021,0.0,0.0002,0.0,0.0,0.0003,0.0,0.0,0.0
ITGB4,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0371,0.015,0.0164,0.0053,0.0001,0.1883,0.0006,0.0,0.0
ITGB5,0.0,0.0865,0.0426,0.0083,0.0138,0.0,0.0,0.0033,0.007,0.017,0.0087,0.0193,0.0066,0.0,0.0,0.0
ITGB6,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0206,0.0208,0.0304,0.0,0.0695,0.0001,0.0,0.0
ITGB7,0.0123,0.0,0.0,0.0,0.0,0.0417,0.0975,0.0002,0.0,0.0,0.0,0.0017,0.0,0.004,0.1151,0.014
ITGB8,0.0001,0.0042,0.0008,0.0,0.0,0.0,0.0,0.0,0.023,0.0246,0.0055,0.0001,0.0427,0.0,0.0,0.0006
JMJD6,0.0022,0.0125,0.0072,0.0117,0.0059,0.0039,0.0309,0.0127,0.0122,0.0173,0.0238,0.0089,0.0108,0.0019,0.0345,0.0085
KCNA3,0.0007,0.0,0.0,0.0,0.0,0.0398,0.0317,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,0.0273,0.0081
KCND1,0.0,0.0009,0.0012,0.0003,0.0,0.0,0.0,0.002,0.0,0.0008,0.0001,0.0001,0.0012,0.0001,0.0005,0.0
KCND2,0.0,0.011,0.0019,0.0,0.0047,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0
KCNJ15,0.0,0.0138,0.0,0.0,0.0001,0.0,0.0,0.0043,0.0,0.0,0.0,0.0047,0.0002,0.0,0.0,0.0
KCNJ4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDR,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.5458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0022
KIDINS220,0.0026,0.0155,0.0265,0.0141,0.0128,0.003,0.0048,0.0169,0.0055,0.0129,0.0131,0.0139,0.0076,0.0009,0.0092,0.0026
KIR2DL1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0
KIR2DL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0
KIR2DL4,0.0,0.0,0.0,0.0002,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0001
KIR2DS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR3DL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0
